ID,TYPE,NAME,LATITUDE,LONGITUDE,COUNTRY,REGION
45461,heliport,Fort Washington Medical Center Heliport,39,-77,US,US-MD
21916,small_airport,Happy Landings Farm Airport,39,-77,US,US-MD
21917,small_airport,Good Neighbor Farm Airport,39,-77,US,US-MD
21918,small_airport,Stolcrest STOLport,39,-77,US,US-MD
21919,heliport,Carroll Hospital Center Heliport,40,-77,US,US-MD
21920,small_airport,Flying M Farms Airport,39,-77,US,US-MD
21921,small_airport,Woodbine Airport,39,-77,US,US-MD
21922,heliport,Nuodex Inc. Heliport,39,-76,US,US-MD
21923,seaplane_base,Clements Creek Seaplane Base,39,-77,US,US-MD
21924,seaplane_base,South River Seaplane Base,39,-77,US,US-MD
21925,small_airport,Ragged Island Airport,39,-76,US,US-MD
21926,small_airport,Ty-Ti-To Airport,39,-77,US,US-MD
21927,small_airport,Carmean Airport,39,-76,US,US-MD
21928,heliport,Grimes Properties Heliport,39,-77,US,US-MD
21929,small_airport,Saxon Farms Airport,39,-76,US,US-MD
21930,small_airport,Hexton Farms Airport,39,-76,US,US-MD
21931,small_airport,Farmington Airport,40,-76,US,US-MD
21932,small_airport,Reservoir Airport,39,-77,US,US-MD
21933,small_airport,Lanseair Farms Airport,38,-77,US,US-MD
21934,heliport,Fort Ritchie Heliport,40,-77,US,US-MD
21935,small_airport,Moran Field,40,-79,US,US-MD
4631,medium_airport,Arroyo Barril International Airport,19,-69,DO,DO-20
42302,small_airport,Azua Airport,18,-71,DO,DO-02
42303,small_airport,Cotui Angelina Airport,19,-70,DO,DO-24
42304,small_airport,Consuelo Batey Anita airport,19,-69,DO,DO-30
42305,small_airport,La Romana Batey Cacata airport,18,-69,DO,DO-12
42306,small_airport,La Romana Batey Lechuga Airport,19,-69,DO,DO-08
42307,small_airport,Higuey Airport,19,-69,DO,DO-11
4632,medium_airport,Maria Montez International Airport,18,-71,DO,DO-04
42308,small_airport,Boca Chica Airport,18,-70,DO,DO-01
42309,small_airport,San Pedro De Macoris Airport,18,-69,DO,DO-23
4633,medium_airport,Cabo Rojo Airport,18,-72,DO,DO-16
30673,small_airport,Samaná El Catey International Airport,19,-70,DO,DO-20
29799,small_airport,Constanza Dom Re Airport,19,-71,DO,DO-13
29814,small_airport,Dajabon Airport,20,-72,DO,DO-05
301617,small_airport,El Ranchito Airport,19,-70,DO,DO-13
301618,small_airport,Peñuela / Esperanza Field,20,-71,DO,DO-27
30384,closed,Herrera Airport,18,-70,DO,DO-01
301621,small_airport,Juancho Enriquillo Airport,18,-71,DO,DO-04
4634,medium_airport,La Isabela International Airport,19,-70,DO,DO-01
301622,small_airport,Jimani Airport,18,-72,DO,DO-U-A
301615,small_airport,Los Llanos de Sabanatosa Airport,19,-70,DO,DO-23
301623,small_airport,Los Montones Airport,19,-70,DO,DO-21
4635,medium_airport,Casa De Campo International Airport,18,-69,DO,DO-12
301616,small_airport,Magdalena Cuya Airport,19,-69,DO,DO-12
30156,small_airport,Monte Cristi Airport,20,-72,DO,DO-15
4636,large_airport,Punta Cana International Airport,19,-68,DO,DO-11
301619,small_airport,Piloto Airport,20,-71,DO,DO-15
30382,small_airport,Samana El Portillo Airport,19,-70,DO,DO-20
4637,medium_airport,Gregorio Luperon International Airport,20,-71,DO,DO-18
42310,small_airport,San Juan De La Maguana Airport,19,-71,DO,DO-22
42311,small_airport,Sabana de Mar Airport,19,-69,DO,DO-30
4638,large_airport,Las Américas International Airport,18,-70,DO,DO-01
4639,medium_airport,San Isidro Air Base,19,-70,DO,DO-01
42312,closed,San Juan Airport,19,-71,DO,DO-22
4640,medium_airport,Cibao International Airport,19,-71,DO,DO-25
301620,small_airport,Walterio Airport,20,-72,DO,DO-15
45446,small_airport,Fort Fairfield Airport,47,-68,US,US-ME
21937,seaplane_base,Crescent Lake Seaplane Base,44,-70,US,US-ME
21938,heliport,Eastern Maine Medical Center Heliport,45,-69,US,US-ME
21939,small_airport,Webber Jones Airport,45,-69,US,US-ME
21940,seaplane_base,Ilco Landing Area Seaplane Base,47,-70,US,US-ME
21941,small_airport,Allen St Peter Memorial Airport,47,-68,US,US-ME
21942,small_airport,Flying Ed Airport,45,-67,US,US-ME
45444,seaplane_base,Acadian Seaplane Base,44,-68,US,US-ME
21943,small_airport,Gadabout Gaddis Airport,45,-70,US,US-ME
21944,seaplane_base,Panther Pond Seaplane Base,44,-70,US,US-ME
21945,seaplane_base,Cooper Seaplane Base,44,-70,US,US-ME
21946,seaplane_base,Brettuns Pond Seaplane Base,44,-70,US,US-ME
21947,small_airport,Bald Mountain Airport,44,-69,US,US-ME
21948,small_airport,Loring International Airport,47,-68,US,US-ME
21949,small_airport,Thomas Airport,45,-71,US,US-ME
21950,heliport,Chesuncook Forestry District Heliport,46,-69,US,US-ME
21951,small_airport,Clayton Lake Strip,47,-70,US,US-ME
21952,small_airport,Cutler Regional Airport,45,-67,US,US-ME
21953,small_airport,Bob-Mar Airport,45,-70,US,US-ME
21954,small_airport,Avery Field,46,-70,US,US-ME
21955,heliport,Ben Hur Heliport,44,-69,US,US-ME
21956,small_airport,Sunrise Farms Airport,47,-68,US,US-ME
21957,small_airport,Super Cub Field,44,-70,US,US-ME
21958,seaplane_base,Double A Seaplane Base,45,-69,US,US-ME
21959,seaplane_base,Forest Lake Seaplane Base,44,-70,US,US-ME
21960,seaplane_base,Bradford Camps Seaplane Base,46,-69,US,US-ME
21961,seaplane_base,Greenville Forestry Seaplane Base,45,-70,US,US-ME
21962,small_airport,Morrel Field,45,-69,US,US-ME
21963,small_airport,Farr Field,44,-70,US,US-ME
21964,small_airport,Robinson Ridge Field,44,-69,US,US-ME
21965,small_airport,Terra B & B Airport,45,-69,US,US-ME
21966,small_airport,Mount Vernon Airport,45,-70,US,US-ME
21967,small_airport,Mars Hill Airport,47,-68,US,US-ME
21968,small_airport,Rocky Ridge Airport,44,-70,US,US-ME
21969,small_airport,Witherspoons Airport,44,-69,US,US-ME
21970,heliport,Mid Coast Hospital Heliport,44,-70,US,US-ME
21971,small_airport,Cummings Airport,44,-70,US,US-ME
21972,small_airport,Goosefair Airport,43,-70,US,US-ME
21973,small_airport,Back Acres Airport,43,-70,US,US-ME
21974,small_airport,Payne Field,45,-69,US,US-ME
21975,small_airport,Banks Airport,44,-68,US,US-ME
21976,seaplane_base,Cross Lake Seaplane Base,47,-68,US,US-ME
21977,seaplane_base,Douglass Seaplane Base,44,-71,US,US-ME
21978,small_airport,Vinalhaven Airport,44,-69,US,US-ME
21979,small_airport,Kimberly Airport,44,-69,US,US-ME
21980,seaplane_base,Bauneg Beg Seaplane Base,43,-71,US,US-ME
21981,heliport,Milbridge Heliport,45,-68,US,US-ME
21982,heliport,Maine Helicopters Heliport,44,-70,US,US-ME
21983,small_airport,Wales Airport,44,-70,US,US-ME
21984,small_airport,Sunny Hill Airport,44,-70,US,US-ME
21985,small_airport,Salmon Falls Airport,43,-71,US,US-ME
21986,small_airport,Grignons Private Lndg Area Airport,45,-69,US,US-ME
21987,small_airport,Skydive Lebanon Airport,43,-71,US,US-ME
21988,heliport,Miara Heliport,44,-70,US,US-ME
21989,small_airport,Scottow Bog Flightpark Ultralightport,44,-70,US,US-ME
21990,small_airport,Morrill Airpark,47,-68,US,US-ME
21991,small_airport,Newport Sky Park Airport,45,-69,US,US-ME
21992,small_airport,Cliffords Airport,44,-70,US,US-ME
21993,small_airport,Greenfield Hill Airport,45,-69,US,US-ME
21994,heliport,Seboomook Forestry District Headquarters Heliport,46,-70,US,US-ME
21995,small_airport,Miller's Field,45,-69,US,US-ME
21996,small_airport,Margerison Airport,44,-70,US,US-ME
21997,heliport,Penobscot Bay Medical Center Heliport,44,-69,US,US-ME
21998,small_airport,Two Falls Airport,45,-69,US,US-ME
21999,seaplane_base,Dry Pond Seaplane Base,44,-70,US,US-ME
22000,seaplane_base,Riverside Seaplane Base,45,-69,US,US-ME
22001,seaplane_base,Libby Camps Seaplane Base,46,-69,US,US-ME
22002,heliport,Goodall Hospital Heliport,43,-71,US,US-ME
22003,small_airport,Morrison's Airport,45,-67,US,US-ME
22004,small_airport,Buzzy's Field,44,-71,US,US-ME
22005,seaplane_base,Little Ossipee Lake Seaplane Base,44,-71,US,US-ME
22006,small_airport,Webster Field,44,-70,US,US-ME
22007,small_airport,Hilltop Airport,45,-70,US,US-ME
22008,small_airport,Clark Field,44,-69,US,US-ME
22009,heliport,Cmmc Air Ambulance Landing Site Heliport,44,-70,US,US-ME
22010,small_airport,Clark Field,44,-70,US,US-ME
41920,small_airport,Catsa Airport,11,-86,CR,CR-G
3144,small_airport,Inta Northeast Airport,16,-90,GT,GT-AV
4642,small_airport,Bananera Airport,15,-89,GT,GT-IZ
4643,medium_airport,Coban Airport,15,-90,GT,GT-AV
42223,small_airport,Carmelita Airport,17,-90,GT,GT-PE
42224,small_airport,Esquipulas Airport,15,-89,GT,GT-CQ
31898,small_airport,La Libertad Airport,17,-90,GT,GT-PE
42228,small_airport,Melchor de Mencos Airport,17,-89,GT,GT-PE
4645,medium_airport,Puerto Barrios Airport,16,-89,GT,GT-IZ
32170,small_airport,Poptún Airport,16,-89,GT,GT-PE
4646,medium_airport,Rubelsanto Airport,16,-90,GT,GT-AV
4649,medium_airport,Mundo Maya International Airport,17,-90,GT,GT-PE
31903,small_airport,Zacapa Airport,15,-90,GT,GT-ZA
42030,small_airport,Acensa Airport,13,-87,HN,HN-CH
42031,small_airport,Sur Agropecuaria Airport,13,-87,HN,HN-CH
30625,small_airport,Ahuas Airport,15,-84,HN,HN-GD
42032,small_airport,El Alto Airport,14,-87,HN,HN-FM
42033,small_airport,Amapala Airport,13,-88,HN,HN-VA
42034,small_airport,San Luis Airport,15,-87,HN,HN-CM
42035,small_airport,Apala Airport,14,-86,HN,HN-EP
42036,small_airport,Archaga Airport,14,-87,HN,HN-FM
42037,small_airport,Alas Del Socorro Airport,15,-88,HN,HN-CM
42038,small_airport,Hacienda Ulua Airport,15,-87,HN,HN-OL
42039,small_airport,Araslaya Airport,16,-85,HN,HN-GD
42040,small_airport,Aserradero Azacualpa Airport,14,-86,HN,HN-OL
42041,small_airport,Barbareta Airport,16,-86,HN,HN-IB
42042,small_airport,San Bernardo Airport,13,-87,HN,HN-CH
30704,small_airport,Brus Laguna Airport,16,-85,HN,HN-GD
30810,small_airport,Catacamas Airport,15,-86,HN,HN-OL
42043,small_airport,Cocobila Airport,16,-85,HN,HN-GD
42044,small_airport,Concepción Airport,14,-88,HN,HN-IN
42045,small_airport,Shaoguan Airport,14,-88,HN,HN-CM
42046,small_airport,Chiquerito Airport,16,-85,HN,HN-CL
42047,small_airport,Colon Airport,14,-88,HN,HN-LP
42048,small_airport,Choloma Airport,15,-88,HN,HN-SB
42049,small_airport,Coco Airport,15,-84,HN,HN-GD
42050,small_airport,Cochino Pequeño Airport,16,-86,HN,HN-IB
42051,small_airport,Carta Airport,15,-87,HN,HN-OL
42052,small_airport,Coyoles Airport,15,-87,HN,HN-YO
42053,small_airport,Cauquira Airport,15,-84,HN,HN-GD
31905,small_airport,Durzona Airport,15,-84,HN,HN-GD
42054,small_airport,El Arrayan Airport,16,-87,HN,HN-YO
42055,small_airport,El Cubo Airport,14,-87,HN,HN-FM
42056,small_airport,La America Airport,16,-88,HN,HN-YO
42057,small_airport,Barrio El Aterrizaje Airport,14,-87,HN,HN-EP
42058,small_airport,Aserradero El Encino Airport,15,-87,HN,HN-FM
42059,small_airport,La Esperanza Airport,16,-86,HN,HN-CL
42060,small_airport,Finca San Antonio Airport,15,-86,HN,HN-OL
42061,small_airport,Fort Cay Airport,16,-86,HN,HN-IB
42062,small_airport,Finca 12 Airport,15,-88,HN,HN-YO
42063,small_airport,San Fernando Airport,14,-87,HN,HN-FM
42064,small_airport,Chumbagua Airport,15,-88,HN,HN-SB
42065,small_airport,Guayabillas Airport,15,-87,HN,HN-CM
42066,small_airport,Grupo Carnol Airport,15,-86,HN,HN-OL
42067,small_airport,El Aguacate Airport,15,-86,HN,HN-OL
42068,small_airport,Santiago De Puringla Airport,14,-88,HN,HN-LP
42069,small_airport,Sangrelaya Airport,16,-85,HN,HN-CL
42070,small_airport,Gracias Airport,15,-89,HN,HN-LE
42071,small_airport,Guayape Airport,15,-87,HN,HN-OL
42072,heliport,Coratsa  Heliport,15,-88,HN,HN-CR
42073,small_airport,La Herradura Airport,15,-86,HN,HN-OL
42074,small_airport,Hacienda Galeras Airport,15,-86,HN,HN-OL
42075,small_airport,Agua Caliente Airport,15,-87,HN,HN-YO
31906,small_airport,Islas Del Cisne Airport,17,-84,HN,HN-IB
42076,small_airport,Minas De Oro Airport,15,-87,HN,HN-CM
42077,small_airport,Iriona Airport,16,-85,HN,HN-CL
42078,small_airport,Izapan Airport,16,-85,HN,HN-CL
42079,small_airport,Jocon Airport,15,-87,HN,HN-YO
42080,small_airport,Nueva Jerusalen Airport,16,-85,HN,HN-GD
42081,small_airport,Jicalapa Airport,15,-86,HN,HN-OL
42082,small_airport,La Joya Airport,15,-87,HN,HN-FM
42083,small_airport,Joya Del Quebracho Airport,15,-87,HN,HN-FM
42084,small_airport,Jutigalpa airport,15,-86,HN,HN-OL
42085,small_airport,La Alondra Airport,14,-89,HN,HN-LE
4660,medium_airport,Goloson International Airport,16,-87,HN,HN-AT
31811,small_airport,La Esperanza Airport,14,-88,HN,HN-IN
42086,small_airport,Flefil Airport,14,-87,HN,HN-FM
42087,small_airport,La Grecia Airport,13,-87,HN,HN-CH
42088,small_airport,Talanguita Airport,14,-87,HN,HN-FM
42089,small_airport,Las Lajas Airport,15,-87,HN,HN-OL
4661,medium_airport,Ramón Villeda Morales International Airport,15,-88,HN,HN-CR
42090,small_airport,Limon Airport,16,-85,HN,HN-CL
42091,small_airport,Mapulaca Airport,14,-89,HN,HN-LE
42092,small_airport,Laguna Seca Airport,15,-86,HN,HN-OL
42093,small_airport,Llanos Del Tigre Airport,14,-87,HN,HN-EP
42094,small_airport,Luz Y Vida Airport,15,-88,HN,HN-SB
42095,small_airport,Las Vegas Airport,15,-88,HN,HN-SB
42096,small_airport,La Estanzuela Airport,15,-89,HN,HN-CP
42097,heliport,Hacienda Montecristo Heliport,15,-89,HN,HN-CP
42098,small_airport,Las Minitas Airport,15,-87,HN,HN-YO
42099,small_airport,Monte Libano Airport,13,-87,HN,HN-CH
42100,small_airport,San Antonio Malera Airport,15,-88,HN,HN-SB
42101,small_airport,Monica Airport,16,-87,HN,HN-AT
42102,small_airport,San Marcos De Ocotepeque Airport,14,-89,HN,HN-OC
42103,small_airport,Marcos Perez Airport,15,-88,HN,HN-YO
42104,small_airport,Las Marias Airport,16,-85,HN,HN-GD
42105,small_airport,Manto Airport,15,-86,HN,HN-OL
42106,small_airport,Ciudad Nacaome Airport,14,-87,HN,HN-CH
42107,small_airport,Noveno Batallón Airport,14,-86,HN,HN-EP
42108,small_airport,Nueva Choluteca Airport,13,-87,HN,HN-CH
4662,medium_airport,La Laguna Airport,16,-86,HN,HN-IB
42109,small_airport,Los Llanos Airport,14,-88,HN,HN-LP
42110,small_airport,Nueva Ocotepeque Airport,14,-89,HN,HN-OC
42111,small_airport,Ocotales Airport,16,-85,HN,HN-CL
42112,small_airport,Barra Del Patuca Airport,16,-84,HN,HN-GD
42113,heliport,Publigraficos Heliport,15,-88,HN,HN-CR
35282,small_airport,Palacios Airport,16,-85,HN,HN-GD
42114,small_airport,Agropecuaria Piedra De Agua Azul Airport,13,-87,HN,HN-CH
32153,small_airport,Puerto Lempira Airport,15,-84,HN,HN-GD
42115,small_airport,Desvio Potrerillos Airport,15,-86,HN,HN-OL
42116,small_airport,El Porvenir Airport,16,-86,HN,HN-CL
42117,small_airport,Payasito Airport,16,-85,HN,HN-CL
42118,small_airport,Rapaco II Airport,14,-87,HN,HN-EP
42119,small_airport,Rus Rus II Airport,15,-84,HN,HN-GD
42120,small_airport,Regional Hamer Airport,16,-86,HN,HN-CL
42121,small_airport,Rancho Jamastran Airport,14,-86,HN,HN-EP
4663,medium_airport,Juan Manuel Galvez International Airport,16,-87,HN,HN-IB
42122,small_airport,Rus Rus I Airport,15,-84,HN,HN-GD
42123,small_airport,Santa Rosa Copán Airport,15,-89,HN,HN-CP
42124,small_airport,Copan Ruinas Airport,15,-89,HN,HN-CP
42125,small_airport,Raya Airport,15,-83,HN,HN-GD
4664,medium_airport,Coronel Enrique Soto Cano Air Base,14,-88,HN,HN-CM
42126,small_airport,Sico Airport,16,-85,HN,HN-CL
42127,small_airport,San Jose Airport,14,-87,HN,HN-EP
42128,small_airport,San Lorenzo Airport,13,-87,HN,HN-VA
42129,small_airport,Sinaloa Airport,16,-86,HN,HN-CL
42130,small_airport,Sixatigni Airport,15,-84,HN,HN-GD
42131,small_airport,Santa Barbara Airport,13,-87,HN,HN-CH
42132,small_airport,Tamara Airport,14,-87,HN,HN-FM
42133,small_airport,La Katabila Airport,15,-84,HN,HN-GD
4665,medium_airport,Tela Airport,16,-87,HN,HN-AT
4666,medium_airport,Toncontín International Airport,14,-87,HN,HN-FM
42134,small_airport,Tipimuratara Airport,15,-84,HN,HN-GD
4667,medium_airport,Trujillo Airport,16,-86,HN,HN-CL
42135,small_airport,Santa Maria Airport,14,-88,HN,HN-LP
42136,small_airport,Tocoa Airport,16,-86,HN,HN-CL
42137,small_airport,Auca Airport,15,-84,HN,HN-GD
42138,small_airport,Guanacastal Airport,15,-88,HN,HN-CR
42139,small_airport,Uhi Airport,15,-84,HN,HN-GD
42140,small_airport,Sulaco Airport,15,-87,HN,HN-YO
42141,small_airport,La Union Airport,15,-88,HN,HN-LE
32522,small_airport,Utila Airport,16,-87,HN,HN-IB
42142,small_airport,Cucuyagua Airport,15,-89,HN,HN-CP
42143,small_airport,Villa Hermosa Airport,14,-89,HN,HN-LE
42144,small_airport,Villa Guadalupe Airport,15,-88,HN,HN-SB
42145,small_airport,Wampusirpi I Airport,15,-85,HN,HN-GD
42146,small_airport,Wampusirpi II Airport,15,-85,HN,HN-GD
42147,small_airport,Waplaya Airport,15,-84,HN,HN-GD
42148,small_airport,Warunta Airport,15,-84,HN,HN-GD
42149,small_airport,Wasma Airport,15,-84,HN,HN-GD
42150,small_airport,Wawina Airport,15,-84,HN,HN-GD
42151,small_airport,Yaxu Airport,15,-84,HN,HN-GD
42152,small_airport,Azacualpa Airport,14,-88,HN,HN-IN
13632,small_airport,Bonnie Field,46,-87,US,US-MI
22014,small_airport,Fasel Field,43,-83,US,US-MI
22015,small_airport,Brablec Farms Airport,42,-84,US,US-MI
22016,seaplane_base,Read Seaplane Base,46,-86,US,US-MI
22017,small_airport,Airborn Paraflite Ultralightport,43,-85,US,US-MI
22018,small_airport,Crompton's Private Strip,43,-84,US,US-MI
22019,small_airport,Lee Field,43,-84,US,US-MI
22020,heliport,Dearborn Helistop,42,-83,US,US-MI
22021,heliport,Chrysler Corp Heliport,43,-83,US,US-MI
22022,small_airport,Milan Airport,42,-84,US,US-MI
22023,small_airport,Hoerners Corners Airport,43,-85,US,US-MI
22024,small_airport,Crippen Field,43,-85,US,US-MI
22025,heliport,State Police Hq Heliport,43,-84,US,US-MI
22026,small_airport,Minikey Airport,43,-85,US,US-MI
22027,heliport,Overflow Pad (Lower Pad) Heliport,42,-84,US,US-MI
22028,small_airport,Wards Long Acres Airport,43,-83,US,US-MI
22029,heliport,Independence Green Heliport,42,-83,US,US-MI
22030,heliport,Hackley Hospital Emergency Heliport,43,-86,US,US-MI
22031,small_airport,Cedarville Airport,43,-84,US,US-MI
22032,small_airport,Thorn Airport,44,-86,US,US-MI
22033,heliport,White O'Morn Heliport,42,-84,US,US-MI
22034,small_airport,A.C. Miller Airport,42,-85,US,US-MI
22035,small_airport,Crump Airport,42,-86,US,US-MI
22036,small_airport,Mckimmy Field,43,-84,US,US-MI
22037,small_airport,Wilson Township Airport,45,-85,US,US-MI
22038,small_airport,Myers Airport,42,-87,US,US-MI
22039,small_airport,Hynes Field,43,-84,US,US-MI
22040,small_airport,Haigh Airport,43,-84,US,US-MI
22041,heliport,Dow Division Heliport,44,-84,US,US-MI
22042,small_airport,Gooding Airport,42,-84,US,US-MI
22043,heliport,Kidder Field,43,-86,US,US-MI
22044,small_airport,Cornish Field,42,-86,US,US-MI
22045,heliport,Ummc Heliport,42,-84,US,US-MI
22046,small_airport,Adair Airstrip,43,-83,US,US-MI
22047,heliport,Ingham Medical Helistop,43,-85,US,US-MI
22048,small_airport,Claucherty Airport,42,-85,US,US-MI
22049,heliport,Johnston Field,43,-84,US,US-MI
22050,small_airport,Wenning Landing Area Airport,43,-83,US,US-MI
22051,small_airport,Eichmeier Field,43,-84,US,US-MI
22052,small_airport,Laszlo Airport,42,-84,US,US-MI
22053,heliport,Fairlane Plaza Heliport,42,-83,US,US-MI
22054,small_airport,Crystal Airport,43,-83,US,US-MI
22055,heliport,B C Cobb Heliport,43,-86,US,US-MI
22056,small_airport,Pewanogowink-Banks Airport,43,-84,US,US-MI
22057,small_airport,D J Airport,44,-85,US,US-MI
22058,small_airport,Ed Schulte's Place STOLport,43,-83,US,US-MI
22059,heliport,Heliflite Heliport,42,-84,US,US-MI
22060,small_airport,Dysinger Airport,43,-84,US,US-MI
22061,small_airport,Ham-A-Lot Field,42,-84,US,US-MI
22062,heliport,Hillsdale Hospital Heliport,42,-85,US,US-MI
22063,small_airport,Dodge Airport,43,-83,US,US-MI
22064,small_airport,Loars Field,42,-84,US,US-MI
22065,small_airport,Markham Airport,42,-84,US,US-MI
22066,small_airport,Mills Field,42,-83,US,US-MI
22067,heliport,Helifarm Heliport,42,-84,US,US-MI
22068,small_airport,Zeitler Airport,43,-84,US,US-MI
22069,heliport,North Michigan Hospitals Inc Heliport,45,-85,US,US-MI
22070,heliport,Eagle Heliport,43,-83,US,US-MI
22071,small_airport,Stony Acres Airport,43,-85,US,US-MI
22072,heliport,Cass Heliport,43,-83,US,US-MI
22073,small_airport,Tannehill Airfield,45,-85,US,US-MI
22074,heliport,Henry Ford Wyandotte Hospital Heliport,42,-83,US,US-MI
22075,heliport,St Mary's Hospital Heliport,43,-86,US,US-MI
22076,heliport,Michigan International Speedway Heliport,42,-84,US,US-MI
22077,small_airport,Tyrone Airport,43,-86,US,US-MI
22078,small_airport,Del Hickcox Airport,42,-87,US,US-MI
22079,heliport,Battle Creek Health System Helistop,42,-85,US,US-MI
22080,small_airport,Carl's Airport,42,-84,US,US-MI
22081,small_airport,Silver Lake Airport,44,-86,US,US-MI
22082,small_airport,Nelson Airport,42,-86,US,US-MI
22083,small_airport,North Cedar Airport,43,-86,US,US-MI
22084,heliport,Wdiv-Tv Channel 4 Heliport,42,-83,US,US-MI
22085,small_airport,Reading Airport,43,-86,US,US-MI
22086,small_airport,Shafter Airport,42,-85,US,US-MI
22087,small_airport,Weller Airport,43,-86,US,US-MI
22088,heliport,Executive Heliport,42,-83,US,US-MI
22089,small_airport,Wabasis Lake Airport,43,-85,US,US-MI
22090,heliport,Express Heliport,43,-83,US,US-MI
22091,small_airport,Harry's Field,43,-86,US,US-MI
22092,small_airport,Kerby Field,42,-86,US,US-MI
22093,heliport,Community Health Center of Branch County Heliport,42,-85,US,US-MI
22094,small_airport,Midget Airport,43,-86,US,US-MI
22095,small_airport,Bakers Field,43,-86,US,US-MI
22096,small_airport,Perry Airport,42,-86,US,US-MI
22097,heliport,Baldwin Lake Heliport,42,-86,US,US-MI
22098,heliport,T & M Companies Heliport,43,-84,US,US-MI
22099,small_airport,Lilienthal Airport,46,-88,US,US-MI
22100,small_airport,Circle T Ranch Airport,45,-84,US,US-MI
22101,small_airport,Fontecchio Airport,46,-88,US,US-MI
22102,small_airport,Taylors Flight Park Airport,42,-86,US,US-MI
22104,heliport,Butterworth Hospital Heliport,43,-86,US,US-MI
22105,small_airport,Dowd Field,46,-85,US,US-MI
22106,small_airport,Robertson Field,43,-83,US,US-MI
4679,medium_airport,Boscobel Aerodrome,18,-77,JM,JM-05
4680,large_airport,Norman Manley International Airport,18,-77,JM,JM-01
4681,medium_airport,Sangster International Airport,19,-78,JM,JM-08
4682,medium_airport,Ken Jones Airport,18,-77,JM,JM-04
32020,small_airport,Negril Airport,18,-78,JM,JM-09
43340,closed,Pearls Airport,12,-62,GD,GD-AN
4683,medium_airport,Tinson Pen Airport,18,-77,JM,JM-02
4685,small_airport,Manantali Bengassi Airport,13,-11,ML,ML-1
41921,small_airport,La Javilla Airport,10,-85,CR,CR-G
4913,small_airport,Cupul Airport,21,-88,MX,MX-YUC
4698,medium_airport,Chetumal International Airport,19,-88,MX,MX-ROO
4702,medium_airport,Chichen Itza International Airport,21,-88,MX,MX-YUC
4706,medium_airport,Cozumel International Airport,21,-87,MX,MX-ROO
4715,small_airport,Isla Mujeres Airport,21,-87,MX,MX-ROO
4726,medium_airport,Licenciado Manuel Crescencio Rejon Int Airport,21,-90,MX,MX-YUC
4762,large_airport,Cancún International Airport,21,-87,MX,MX-ROO
42161,small_airport,Alamicamba Airport,14,-84,NI,NI-AN
42169,small_airport,Altamira Airport,12,-86,NI,NI-BO
42170,small_airport,Boaco Airport,12,-86,NI,NI-BO
4770,medium_airport,Bluefields Airport,12,-84,NI,NI-AS
4771,small_airport,Los Brasiles Airport,12,-86,NI,NI-MN
30809,small_airport,San Pedro Airport,14,-85,NI,NI-AN
42171,small_airport,Chinandega,13,-87,NI,NI-CI
42164,small_airport,Corn Island,12,-83,NI,NI-AS
42172,small_airport,Corinto Airport,12,-87,NI,NI-CI
42178,small_airport,Dos Montes Airport,13,-86,NI,NI-MT
42167,small_airport,La Esperanza Airport,12,-84,NI,NI-AS
42175,small_airport,Estelí Airport,13,-86,NI,NI-ES
4772,small_airport,Punta Huete (Panchito) Airport,12,-86,NI,NI-MN
42165,small_airport,El Bluff Airport,12,-84,NI,NI-AS
42173,small_airport,Hato Grande Airport,12,-85,NI,NI-CO
42176,small_airport,Jinotega,13,-86,NI,NI-JI
42174,small_airport,Juigalpa,12,-85,NI,NI-CO
42166,small_airport,Karawala Airport,13,-84,NI,NI-AS
4773,small_airport,Leon (Fanor Urroz) Airport,12,-87,NI,NI-LE
42162,small_airport,Macantaca Airport,13,-84,NI,NI-AN
4774,medium_airport,Augusto C. Sandino (Managua) International Airport,12,-86,NI,NI-MN
4775,small_airport,Montelimar Airport,12,-87,NI,NI-MN
42168,small_airport,Nueva Guinea Airport,12,-84,NI,NI-AS
4776,medium_airport,Puerto Cabezas Airport,14,-83,NI,NI-AN
42177,small_airport,El Papalonal Airport,12,-86,NI,NI-LE
42179,small_airport,Rivas,11,-86,NI,NI-RI
31930,small_airport,Rosita Airport,14,-84,NI,NI-AN
42180,small_airport,San Carlos,11,-85,NI,NI-SJ
42163,small_airport,Siuna,14,-85,NI,NI-AN
32676,small_airport,Waspam Airport,15,-84,NI,NI-AN
22249,heliport,St Joseph Health Center Heliport,39,-90,US,US-MO
22256,heliport,St Francis Hospital Heliport,37,-90,US,US-MO
22260,small_airport,Dudley Airport,37,-90,US,US-MO
22261,heliport,St Louis University Hospital Heliport,39,-90,US,US-MO
22263,small_airport,Henderson Mounds E B G Airport,37,-89,US,US-MO
22271,small_airport,Hayes Field,37,-90,US,US-MO
22274,heliport,St Louis Downtown Heliport,39,-90,US,US-MO
22295,heliport,Barnes Jewish Hospital Heliport,39,-90,US,US-MO
22296,heliport,Depaul Health Center Heliport,39,-90,US,US-MO
5324,small_airport,Finca 45 Airport,10,-83,PA,PA-1
5335,small_airport,Deborah Airport,10,-83,PA,PA-1
42187,small_airport,El Porvenir Airport,10,-79,PA,PA-3
41923,small_airport,Aranjuez Airport,10,-85,CR,CR-P
41924,small_airport,Amubri Airport,10,-83,CR,CR-L
41925,small_airport,Arenal Airport,10,-85,CR,CR-A
4795,medium_airport,Aerotortuguero Airport,11,-84,CR,CR-L
